0.352941,0.432258,0.408163,0.347826,0.169471,0.327198,0.077711,0.05,no
0.117647,0.43871,0.520408,0.271739,0.169471,0.357873,0.029889,0,no
0.058824,0.329032,0.367347,0.119565,0.052885,0.116564,0.077711,0.016667,no
0.470588,0.329032,0.489796,0.23913,0.169471,0.380368,0.173783,0.6,no
0.176471,0.296774,0.55102,0.23913,0.169471,0.501022,0.20538,0,no
0.235294,0.664516,0.510204,0.195652,0.335337,0.341513,0.131085,0.15,no
0.117647,0.503226,0.285714,0.391304,0.173077,0.368098,0.315115,0.116667,no
0.058824,0.522581,0.469388,0.184783,0.115385,0.124744,0.061059,0.066667,no
0.117647,0.296774,0.469388,0.108696,0.169471,0.186094,0.002989,0.016667,no
0.411765,0.683871,0.428571,0.380435,0.394231,0.337423,0.273271,0.35,no
0.117647,0.283871,0.510204,0.130435,0.046875,0.220859,0.064475,0.016667,no
0,0.451613,0.571429,0.293478,0.325721,0.531697,0.038002,0.1,no
0.058824,0.296774,0.44898,0.01087,0.169471,0.128834,0.452605,0.25,no
0.176471,0.432258,0.673469,0.054348,0.076923,0.208589,0.178053,0.133333,no
0.117647,0.36129,0.306122,0.228261,0.109375,0.400818,0.179334,0.05,no
0.588235,0.458065,0.755102,0.23913,0.169471,0.118609,0.403074,0.216667,no
0.235294,0.451613,0.408163,0.23913,0.169471,0.218814,0.020495,0.05,no
0.294118,0.63871,0.55102,0.23913,0.169471,0.548057,0.047822,0.433333,no
0.176471,0.232258,0.489796,0.23913,0.169471,0.291564,0.040991,0.016667,no
0.176471,0.335484,0.55102,0.347826,0.169471,0.390593,0.068318,0.316667,no
0.176471,0.354839,0.306122,0.130435,0.086538,0.151329,0.032451,0.05,no
0.176471,0.522581,0.346939,0.23913,0.169471,0.274029,0.03117,0.05,no
0.058824,0.212903,0.326531,0.25,0.050481,0.308793,0.500854,0.05,no
0.058824,0.283871,0.55102,0.23913,0.074519,0.282209,0.122545,0.133333,no
0.058824,0.258065,0.408163,0.173913,0.121394,0.382413,0.167805,0.116667,no
0,0.303226,0.571429,0.23913,0.169471,0.290389,0.223313,0.1,no
0.058824,0.63871,0.632653,0.25,0.379808,0.243354,0.347566,0.033333,no
0.058824,0.606452,0.591837,0.23913,0.169471,0.447853,0.067464,0.116667,no
0.352941,0.509677,0.489796,0.413043,0.259615,0.314928,0.279675,0.216667,no
0.294118,0.329032,0.489796,0.282609,0.169471,0.398773,0.12468,0.1,no
0.176471,0.283871,0.346939,0.043478,0.048077,0.134969,0.0807,0.016667,no
0.117647,0.412903,0.408163,0.23913,0.169471,0.257669,0.034159,0,no
0.588235,0.309677,0.387755,0.23913,0.169471,0.157464,0.038002,0.166667,no
0.176471,0.380645,0.489796,0.25,0.165865,0.192229,0.278395,0.1,no
0.058824,0.4,0.469388,0.228261,0.145433,0.327198,0.027327,0.016667,no
0.235294,0.987097,0.469388,0.347826,0.877404,0.378323,0.961144,0.166667,no
0.470588,0.303226,0.591837,0.23913,0.169471,0.355828,0.217336,0.783333,no
0.294118,0.593548,0.591837,0.23913,0.169471,0.291564,0.239966,0.8,no
0.117647,0.296774,0.367347,0.23913,0.169471,0.108384,0.048249,0.066667,no
0.235294,0.425806,0.530612,0.141304,0.103365,0.208589,0.017079,0.1,no
0.176471,0.374194,0.510204,0.23913,0.169471,0.231084,0.01836,0.183333,no
0.058824,0.432258,0.714286,0.23913,0.169471,0.298569,0.079846,0.4,no
0.117647,0.393548,0.520408,0.23913,0.169471,0.104294,0.205807,0.533333,no
0.764706,0.703226,0.653061,0.326087,0.151442,0.458078,0.467976,0.3,no
0.235294,0.329032,0.469388,0.271739,0.169471,0.284254,0.22801,0.05,no
0.117647,0.503226,0.469388,0.217391,0.169471,0.380368,0.11187,0.1,no
